,ds,y
136,2009-11-27,41419.54544795608
137,2009-11-28,36580.31644795609
138,2009-11-29,32697.906447956088
139,2009-11-30,40328.07844795609
140,2009-12-01,41877.89544795608
141,2009-12-02,41124.24544795608
142,2009-12-03,42141.54844795609
143,2009-12-04,41643.0014479561
144,2009-12-05,37094.40344795609
145,2009-12-06,33389.53444795607
146,2009-12-07,40904.10492899873
147,2009-12-08,41200.30392899872
148,2009-12-09,41247.416928998726
149,2009-12-10,41217.807049804105
150,2009-12-11,40443.93804980411
151,2009-12-12,36571.58904980412
152,2009-12-13,33678.92904980411
153,2009-12-14,41844.38604980411
154,2009-12-15,41866.827049804124
155,2009-12-16,42075.8250498041
156,2009-12-17,42826.30204980412
157,2009-12-18,43056.67504980411
158,2009-12-19,38709.8640498041
159,2009-12-20,34414.75704980412
160,2009-12-21,43293.77504980409
161,2009-12-22,43966.30104980409
162,2009-12-23,41380.1500498041
163,2009-12-24,35677.1150498041
164,2009-12-25,23819.176049804104
165,2009-12-26,26249.19704980411
166,2009-12-27,31708.82204980411
167,2009-12-28,33546.804049804115
168,2009-12-29,36452.15004980411
169,2009-12-30,37168.08204980411
170,2009-12-31,35743.160049804115
171,2010-01-01,31543.673049804107
172,2010-01-02,35014.16704980411
173,2010-01-03,32563.705049804106
174,2010-01-04,41824.60704980411
175,2010-01-05,41520.69504980412
176,2010-01-06,42544.76504980412
177,2010-01-07,42813.222049804106
178,2010-01-08,43465.59104980412
179,2010-01-09,38810.169049804106
180,2010-01-10,34534.5000498041
181,2010-01-11,41450.423049804114
182,2010-01-12,42351.905049804125
183,2010-01-13,41663.527049804106
184,2010-01-14,41319.2880498041
185,2010-01-15,41887.401049804095
186,2010-01-16,37144.20104980411
187,2010-01-17,33127.854049804104
188,2010-01-18,39304.73404980411
189,2010-01-19,40544.158049804115
190,2010-01-20,40614.8430498041
191,2010-01-21,41798.8400498041
192,2010-01-22,40987.715049804094
193,2010-01-23,37512.94404980411
194,2010-01-24,33801.71504980411
195,2010-01-25,41155.718049804105
196,2010-01-26,40932.65904980412
197,2010-01-27,41249.89104980409
198,2010-01-28,41868.15604980412
199,2010-01-29,41519.19504980411
200,2010-01-30,37750.11504980411
201,2010-01-31,33900.57604980411
202,2010-02-01,41969.2880498041
203,2010-02-02,40744.93004980411
204,2010-02-03,40884.14304980411
205,2010-02-04,41766.62404980411
206,2010-02-05,40799.11296727985
207,2010-02-06,37620.497967279836
208,2010-02-07,33289.92696727983
209,2010-02-08,40503.57396727983
210,2010-02-09,40749.59289585129
211,2010-02-10,40586.03889585126
212,2010-02-11,41096.67889585127
213,2010-02-12,41734.69175031135
214,2010-02-13,37119.132750311364
215,2010-02-14,33073.91275031137
216,2010-02-15,39654.842259570614
217,2010-02-16,39368.21225957059
218,2010-02-17,39956.109259570614
219,2010-02-18,40858.306259570636
220,2010-02-19,41396.00525957062
221,2010-02-20,37558.642259570624
222,2010-02-21,33360.99725957061
223,2010-02-22,40765.34325957062
224,2010-02-23,41093.18425957062
225,2010-02-24,40962.06825957064
226,2010-02-25,41520.93825957063
227,2010-02-26,40822.822259570625
228,2010-02-27,37049.23425957062
229,2010-02-28,33259.076259570626
230,2010-03-01,39579.407259570624
231,2010-03-02,39647.17625957061
232,2010-03-03,39986.56925957063
233,2010-03-04,40160.75125957062
234,2010-03-05,40670.26169060509
235,2010-03-06,36979.35269060511
236,2010-03-07,32666.165690605092
237,2010-03-08,39467.52169060513
238,2010-03-09,39363.439690605104
239,2010-03-10,39103.19769060511
240,2010-03-11,39542.04869060511
241,2010-03-12,40197.15569060508
242,2010-03-13,36759.76069060509
243,2010-03-14,32453.6296906051
244,2010-03-15,38872.293690605096
245,2010-03-16,39401.534690605105
246,2010-03-17,33797.6796906051
247,2010-03-18,39496.73969060511
248,2010-03-19,39215.47069060509
249,2010-03-20,36043.6456906051
250,2010-03-21,32296.589690605102
251,2010-03-22,37748.7866906051
252,2010-03-23,37785.309690605114
253,2010-03-24,37600.778690605104
254,2010-03-25,38322.401690605104
255,2010-03-26,38382.65769060511
256,2010-03-27,34969.06169060511
257,2010-03-28,30813.0396906051
258,2010-03-29,38016.2716906051
259,2010-03-30,38335.31520956245
260,2010-03-31,38548.792209562445
261,2010-04-01,39404.19220956244
262,2010-04-02,33793.751209562455
263,2010-04-03,35383.09120956245
264,2010-04-04,30833.796209562453
265,2010-04-05,32541.79720956243
266,2010-04-06,37925.43720956244
267,2010-04-07,36820.28820956246
268,2010-04-08,37795.65920956246
269,2010-04-09,37507.477209562436
270,2010-04-10,34292.73620956244
271,2010-04-11,30588.34520956245
272,2010-04-12,35557.054209562455
273,2010-04-13,35630.74520956245
274,2010-04-14,36159.136209562465
275,2010-04-15,36824.16920956245
276,2010-04-16,37051.77520956247
277,2010-04-17,34069.55820956245
278,2010-04-18,30630.112209562452
279,2010-04-19,36010.38320956245
280,2010-04-20,35972.87620956245
281,2010-04-21,35699.75320956244
282,2010-04-22,36386.906209562454
283,2010-04-23,37192.28320956245
284,2010-04-24,34641.79220956246
285,2010-04-25,31386.59620956245
286,2010-04-26,35930.04520956246
287,2010-04-27,36241.66829667047
288,2010-04-28,36293.033296670474
289,2010-04-29,36512.18029667047
290,2010-04-30,37118.06229667046
291,2010-05-01,33767.64229667045
292,2010-05-02,30068.135296670458
293,2010-05-03,30825.61429667046
294,2010-05-04,35529.43129667044
295,2010-05-05,36118.374296670474
296,2010-05-06,36547.633296670465
297,2010-05-07,36438.72929667046
298,2010-05-08,33320.73429667047
299,2010-05-09,29868.835296670466
300,2010-05-10,34927.19715333711
301,2010-05-11,35261.65315333712
302,2010-05-12,35155.300153337135
303,2010-05-13,35871.46815333713
304,2010-05-14,36083.53615333713
305,2010-05-15,33395.037153337114
306,2010-05-16,30127.589153337125
307,2010-05-17,34732.597153337134
308,2010-05-18,34928.98415333713
309,2010-05-19,35415.267153337125
310,2010-05-20,36370.92115333713
311,2010-05-21,36768.33615333712
312,2010-05-22,34349.48715333712
313,2010-05-23,31140.940153337127
314,2010-05-24,35232.72115333714
315,2010-05-25,34582.48915333713
316,2010-05-26,35203.021153337126
317,2010-05-27,35306.701153337126
318,2010-05-28,35974.04415333713
319,2010-05-29,33783.75515333713
320,2010-05-30,30241.852153337128
321,2010-05-31,34732.573153337136
322,2010-06-01,34738.74215333714
323,2010-06-02,34499.83815333714
324,2010-06-03,35821.09815333713
325,2010-06-04,36510.87415333713
326,2010-06-05,33282.68715333712
327,2010-06-06,30042.03215333713
328,2010-06-07,30456.02215333713
329,2010-06-08,34937.29815333713
330,2010-06-09,35056.44015333713
331,2010-06-10,35045.38215333713
332,2010-06-11,35587.47515333712
333,2010-06-12,33092.873153337125
334,2010-06-13,29746.692153337117
335,2010-06-14,34134.96215333713
336,2010-06-15,34574.88215333713
337,2010-06-16,35368.88215333712
338,2010-06-17,36369.84615333712
339,2010-06-18,36754.28615333713
340,2010-06-19,33987.958153337124
341,2010-06-20,31160.478153337124
342,2010-06-21,35899.746153337146
343,2010-06-22,36008.75815333713
344,2010-06-23,35981.208153337124
345,2010-06-24,36384.62315333713
346,2010-06-25,37147.16015333713
347,2010-06-26,34918.27615333713
348,2010-06-27,31344.63415333712
349,2010-06-28,35390.57915333713
350,2010-06-29,35306.341153337125
351,2010-06-30,35569.14515333713
352,2010-07-01,36199.34315333713
353,2010-07-02,36157.58215333712
354,2010-07-03,33689.43115333714
355,2010-07-04,30705.364153337116
356,2010-07-05,34400.64015333713
357,2010-07-06,34850.59015333712
358,2010-07-07,34629.47015333713
359,2010-07-08,35672.74715333713
360,2010-07-09,36037.93353667047
361,2010-07-10,34452.02853667045
362,2010-07-11,30379.482536670457
363,2010-07-12,34679.46853667045
364,2010-07-13,34905.48253667046
365,2010-07-14,34986.93381338278
366,2010-07-15,36166.25281338278
367,2010-07-16,36052.391813382805
368,2010-07-17,34353.57081338279
369,2010-07-18,31541.74581338277
370,2010-07-19,35509.721813382785
371,2010-07-20,35192.09581338279
372,2010-07-21,35515.77473004946
373,2010-07-22,36176.45773004947
374,2010-07-23,36299.46873004945
375,2010-07-24,34940.15073004945
376,2010-07-25,31535.69773004946
377,2010-07-26,36107.80273004944
378,2010-07-27,36028.82973004945
379,2010-07-28,35702.708730049446
380,2010-07-29,36419.62173004946
381,2010-07-30,37239.17073004946
382,2010-07-31,34386.72673004945
383,2010-08-01,30705.657730049457
384,2010-08-02,31455.052730049454
385,2010-08-03,34523.22573004946
386,2010-08-04,34662.87873004946
387,2010-08-05,35779.25373004945
388,2010-08-06,36403.73373004946
389,2010-08-07,34011.64073004946
390,2010-08-08,30851.11173004946
391,2010-08-09,35286.834730049464
392,2010-08-10,35343.62150045763
393,2010-08-11,35237.620500457626
394,2010-08-12,36040.20250045761
395,2010-08-13,36551.64950045762
396,2010-08-14,34551.64250045761
397,2010-08-15,32126.733500457613
398,2010-08-16,35800.43650045762
399,2010-08-17,35766.25350045762
400,2010-08-18,35366.21250045763
401,2010-08-19,36356.94450045761
402,2010-08-20,37149.372500457604
403,2010-08-21,34999.42450045762
404,2010-08-22,31835.05850045762
405,2010-08-23,35505.72750045761
406,2010-08-24,35380.42750045763
407,2010-08-25,34965.74650045761
408,2010-08-26,35821.815500457626
409,2010-08-27,36288.105500457634
410,2010-08-28,34531.617500457614
411,2010-08-29,31256.871500457626
412,2010-08-30,34519.24250045762
413,2010-08-31,34551.568500457615
414,2010-09-01,35157.127500457624
415,2010-09-02,36140.497500457626
416,2010-09-03,36491.67450045762
417,2010-09-04,35159.045500457614
418,2010-09-05,32348.057500457624
419,2010-09-06,35561.51950045762
420,2010-09-07,35508.398500457624
421,2010-09-08,35823.27450045762
422,2010-09-09,36575.829500457614
423,2010-09-10,37150.42550045763
424,2010-09-11,34891.810500457614
425,2010-09-12,31270.87150045761
426,2010-09-13,36234.07350045763
427,2010-09-14,35878.06150045763
428,2010-09-15,35504.63850045761
429,2010-09-16,35743.47650045762
430,2010-09-17,36530.58350045762
431,2010-09-18,34475.62450045762
432,2010-09-19,31920.16850045761
433,2010-09-20,35354.45850045762
434,2010-09-21,35596.89650045762
435,2010-09-22,36226.671500457625
436,2010-09-23,36571.35150045763
437,2010-09-24,36501.942445537716
438,2010-09-25,34346.079445537696
439,2010-09-26,31112.200445537706
440,2010-09-27,34992.082445537715
441,2010-09-28,35341.95412354225
442,2010-09-29,35021.52112354224
443,2010-09-30,36379.16012354225
444,2010-10-01,36467.70212354225
445,2010-10-02,34431.871123542245
446,2010-10-03,31380.893123542242
447,2010-10-04,35775.58412354224
448,2010-10-05,35612.31512354225
449,2010-10-06,35680.15612354225
450,2010-10-07,36674.570123542246
451,2010-10-08,36973.43912354226
452,2010-10-09,35121.19812354224
453,2010-10-10,32161.254123542236
454,2010-10-11,35488.438123542255
455,2010-10-12,36151.348123542244
456,2010-10-13,36206.94812354225
457,2010-10-14,36762.69512354224
458,2010-10-15,37172.08412354223
459,2010-10-16,35368.83112354223
460,2010-10-17,31701.51112354225
461,2010-10-18,35579.462123542246
462,2010-10-19,36326.09712354224
463,2010-10-20,36440.46712354225
464,2010-10-21,37411.41412354223
465,2010-10-22,37998.27112354223
466,2010-10-23,35610.04312354225
467,2010-10-24,32031.801123542256
468,2010-10-25,32315.761123542252
469,2010-10-26,37259.74012354226
470,2010-10-27,36670.87712354223
471,2010-10-28,37743.95612354225
472,2010-10-29,37722.33412354224
473,2010-10-30,35654.61012354224
474,2010-10-31,32903.16912354224
475,2010-11-01,36977.53612354225
476,2010-11-02,37703.45812354225
477,2010-11-03,37565.31112354223
478,2010-11-04,38040.916123542236
479,2010-11-05,38355.74812354225
480,2010-11-06,35693.50912354225
481,2010-11-07,32754.552123542242
482,2010-11-08,36923.63612354225
483,2010-11-09,37992.94841132692
484,2010-11-10,37577.76641132692
485,2010-11-11,38377.85841132693
486,2010-11-12,38540.025411326926
487,2010-11-13,36381.37341132692
488,2010-11-14,32807.83841132692
489,2010-11-15,37619.18541132694
490,2010-11-16,37960.434411326925
491,2010-11-17,37379.952411326936
492,2010-11-18,38244.75041132692
493,2010-11-19,38674.84941132692
494,2010-11-20,36345.93541132692
495,2010-11-21,33216.34041132692
496,2010-11-22,37193.216411326925
497,2010-11-23,38338.92541132692
498,2010-11-24,38328.532411326916
499,2010-11-25,38751.73341132692
500,2010-11-26,39468.66741132692
501,2010-11-27,37471.71841132692
502,2010-11-28,33784.45141132691
503,2010-11-29,38812.811411326926
504,2010-11-30,38877.27341132692
505,2010-12-01,38322.34841132692
506,2010-12-02,38637.13341132691
507,2010-12-03,39539.99585410366
508,2010-12-04,37085.939277389574
509,2010-12-05,34021.21199327742
510,2010-12-06,38773.80841132692
511,2010-12-07,39376.868411326934
512,2010-12-08,39892.260411326926
513,2010-12-09,40223.05541132691
514,2010-12-10,40616.43241132692
515,2010-12-11,38298.140411326924
516,2010-12-12,34823.648411326925
517,2010-12-13,39390.556411326914
518,2010-12-14,39272.77741132694
519,2010-12-15,39571.87341132692
520,2010-12-16,40401.60561517308
521,2010-12-17,41006.76061517307
522,2010-12-18,39028.28261517307
523,2010-12-19,35278.56861517307
524,2010-12-20,40312.34361517308
525,2010-12-21,41014.74961517307
526,2010-12-22,42714.256615173064
527,2010-12-23,41595.32854622644
528,2010-12-24,37881.33155267308
529,2010-12-25,26205.68155267309
530,2010-12-26,28975.356552673093
531,2010-12-27,34005.65655267308
532,2010-12-28,34522.39155267307
533,2010-12-29,36989.77955267308
534,2010-12-30,38983.11455267307
535,2010-12-31,37131.66555267308
